TRIP_DURATION_MIN,FARE_PER_MILE,HAS_TIP,HAS_EXTRAS,PICKUP_COMMUNITY_AREA,DROPOFF_COMMUNITY_AREA,FARE,TRIP_TIME_OF_DAY_evening,TRIP_TIME_OF_DAY_morning,TRIP_TIME_OF_DAY_night,DAY_TYPE_Tuesday,DAY_TYPE_Wednesday,PAYMENT_TYPE_Electronic,PAYMENT_TYPE_Other
15.0,2.6238455079764904,0,0,32.0,1.0,31.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45.0,2.521276595744681,1,1,76.0,58.0,59.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.4899828277046367,1,1,76.0,32.0,43.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,2.534013605442177,1,1,76.0,6.0,37.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,2.7742346938775513,0,0,32.0,3.0,21.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.508269018743109,1,0,32.0,76.0,45.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,2.755511022044088,0,0,75.0,68.0,27.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.595986038394415,0,0,4.0,34.0,29.75,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,2.644041041831097,1,1,76.0,5.0,33.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.943661971830986,0,1,76.0,8.0,28.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
15.0,2.852112676056338,0,0,8.0,41.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,2.7648698884758365,0,0,28.0,44.0,29.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5.79,2.849740932642487,1,1,76.0,8.0,16.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15.0,2.73840206185567,1,0,32.0,16.0,21.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,2.4847560975609757,1,0,8.0,33.0,16.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,2.7354570637119116,0,1,76.0,8.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,2.8337531486146093,0,1,76.0,11.0,22.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15.0,2.7777777777777777,0,1,76.0,8.0,24.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0
30.0,2.591240875912409,1,1,56.0,7.0,35.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.537037037037037,1,1,76.0,3.0,34.25,0.0,0.0,1.0,0.0,1.0,1.0,0.0
30.0,2.6408450704225355,1,1,76.0,4.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,2.5968672712283594,1,1,76.0,4.0,31.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45.0,2.456916627852818,1,1,76.0,33.0,52.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.6021588280647645,1,1,56.0,8.0,33.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.651515151515152,1,1,76.0,6.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
30.0,2.556818181818182,1,1,56.0,8.0,33.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.6136363636363638,1,1,56.0,8.0,34.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,2.5946969696969697,1,1,8.0,8.0,34.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.526837324525186,1,0,24.0,56.0,30.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,3.5611854684512427,0,0,8.0,43.0,37.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,2.683363148479428,0,0,77.0,33.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.514450867052023,1,1,8.0,8.0,43.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,3.0813953488372094,1,1,76.0,76.0,13.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,2.506002400960384,1,1,8.0,8.0,41.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.4666279744631456,1,1,8.0,28.0,42.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,2.43530701754386,1,0,7.0,28.0,22.21,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,2.523441809156095,1,1,8.0,8.0,45.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,2.4468085106382977,0,1,76.0,8.0,46.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
30.0,2.5805270863836016,0,0,41.0,56.0,35.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,2.4429616874730953,1,1,33.0,76.0,56.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.661870503597122,0,0,7.0,69.0,37.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
60.0,2.4736147757255935,0,1,76.0,8.0,75.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,2.869710467706013,1,0,32.0,43.0,25.77,0.0,0.0,1.0,1.0,0.0,1.0,0.0
30.0,2.4916481069042313,1,1,8.0,76.0,44.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.6415686274509804,0,0,29.0,8.0,33.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,2.6849037487335363,0,0,33.0,2.0,26.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,2.7868852459016393,1,1,76.0,8.0,17.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
15.0,2.5819672131147544,0,1,76.0,2.0,31.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,2.6024590163934427,0,1,76.0,2.0,31.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15.0,2.8688524590163937,1,1,8.0,8.0,17.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,2.5204918032786887,0,0,21.0,36.0,30.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,2.6639344262295084,0,0,8.0,44.0,32.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0
15.0,2.6639344262295084,0,0,8.0,44.0,32.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15.0,2.577893175074184,1,1,8.0,8.0,34.75,0.0,0.0,1.0,1.0,0.0,1.0,0.0
30.0,2.509706045479756,1,1,76.0,8.0,45.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,2.61090573012939,0,0,1.0,33.0,28.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.6984834968777873,1,0,28.0,3.0,30.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.83,3.1984334203655354,1,1,6.0,8.0,12.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,2.5483870967741935,1,1,76.0,6.0,39.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,2.895148669796557,0,0,32.0,39.0,18.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,2.531869688385269,0,1,8.0,24.0,35.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.4719101123595504,1,1,76.0,32.0,44.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.4719101123595504,1,1,76.0,32.0,44.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,2.4578651685393256,1,1,76.0,32.0,43.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.485955056179775,1,0,8.0,76.0,44.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,2.4578651685393256,1,0,32.0,76.0,43.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.542134831460674,1,1,76.0,32.0,45.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.528089887640449,1,1,76.0,8.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.443820224719101,1,1,76.0,32.0,43.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,2.6145203111495245,0,0,38.0,6.0,30.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.855925639039504,1,0,5.0,76.0,36.87,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.631578947368421,1,1,8.0,39.0,35.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,2.610759493670886,1,1,8.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.5028768699654775,1,1,76.0,32.0,43.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,2.628205128205128,0,0,38.0,3.0,30.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,2.628205128205128,1,1,76.0,8.0,30.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,2.606837606837607,0,0,28.0,42.0,30.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2.73,3.47985347985348,1,1,76.0,8.0,9.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15.0,2.716358839050132,1,0,41.0,32.0,20.59,0.0,0.0,1.0,0.0,1.0,1.0,0.0
30.0,2.5,0,1,76.0,8.0,43.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.485549132947977,1,1,76.0,32.0,43.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.4566473988439306,1,1,76.0,28.0,42.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,2.4701411509229096,1,1,76.0,32.0,45.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,2.6608910891089113,1,1,8.0,16.0,32.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,2.4851190476190474,1,1,76.0,8.0,41.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,2.4851190476190474,1,1,76.0,24.0,41.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.4330357142857144,1,1,56.0,10.0,54.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45.0,2.426829268292683,1,1,76.0,33.0,49.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,2.4428779776373357,1,1,8.0,33.0,50.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.6186579378068737,0,0,3.0,39.0,32.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.515723270440252,1,1,8.0,8.0,44.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.64797507788162,0,0,51.0,33.0,34.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.657399836467702,0,0,32.0,71.0,32.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,2.620087336244542,0,0,22.0,61.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,2.62854950115119,0,1,8.0,56.0,34.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.5920245398773005,1,1,76.0,8.0,42.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,2.5306748466257667,1,1,32.0,8.0,41.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,2.7997364953886694,0,0,32.0,77.0,21.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,2.6502504173622703,1,1,8.0,8.0,31.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.73,3.012684989429175,1,1,8.0,8.0,14.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.5116822429906542,1,1,76.0,8.0,53.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,2.5620280474649406,0,1,76.0,8.0,47.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0
45.0,2.492163009404389,1,1,76.0,24.0,39.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,2.793296089385475,1,1,76.0,8.0,20.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
45.0,2.4919181034482762,1,1,76.0,32.0,46.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,2.8455284552845526,1,1,76.0,8.0,17.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.496954933008526,1,1,76.0,8.0,41.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,2.5,1,1,76.0,28.0,39.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.5949367088607596,1,1,56.0,7.0,41.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,2.4701873935264054,1,1,76.0,8.0,43.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,2.4367259019924608,1,1,76.0,32.0,45.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.5474349964862966,0,0,24.0,69.0,36.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,2.5,1,1,76.0,33.0,52.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0
30.0,2.5559105431309903,1,1,76.0,8.0,40.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.1601123595505616,1,1,76.0,8.0,11.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.6289180990899896,0,0,35.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,2.710526315789474,0,0,8.0,61.0,25.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,2.7522935779816513,0,1,8.0,8.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,2.68018018018018,0,1,32.0,56.0,29.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,2.6715686274509807,0,0,43.0,8.0,27.25,0.0,1.0,0.0,1.0,0.0,0.0,1.0
30.0,2.5980392156862746,1,1,28.0,7.0,39.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
60.0,2.426470588235294,0,1,56.0,8.0,74.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15.0,2.5687702265372168,0,0,77.0,27.0,31.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.482740308019119,1,1,8.0,8.0,46.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45.0,3.532490974729242,0,0,50.0,7.0,58.71,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,3.6666666666666665,0,0,48.0,31.0,42.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,2.5065963060686016,1,0,8.0,76.0,47.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.6468155500413566,1,1,56.0,32.0,32.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.5259067357512954,0,1,76.0,32.0,48.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15.0,2.7739251040221915,0,0,36.0,28.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.4759479343520088,1,1,76.0,32.0,43.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.7049873203719357,1,1,32.0,8.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,3.0285035629453683,0,0,36.0,39.0,25.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,2.469813391877058,1,1,76.0,32.0,45.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,2.664877300613497,0,0,33.0,33.0,34.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.531645569620253,1,1,8.0,8.0,46.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.4668205424120027,1,1,8.0,8.0,42.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,2.4948559670781894,1,1,76.0,33.0,48.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.5,1,0,76.0,32.0,43.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.6923076923076925,1,1,76.0,8.0,31.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.522296544035674,1,0,32.0,76.0,45.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,2.875,0,0,25.0,28.0,17.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,2.6731470230862695,1,1,76.0,8.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,2.6578947368421053,1,0,42.0,8.0,25.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.4898078043098426,1,1,8.0,24.0,42.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,2.690355329949239,0,0,32.0,1.0,26.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,2.486772486772487,1,1,76.0,32.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
105.0,2.404709638794652,1,1,28.0,8.0,120.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,2.92,0,0,8.0,3.0,18.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15.0,4.7010676156583635,0,0,43.0,34.0,39.63,0.0,1.0,0.0,1.0,0.0,0.0,0.0
45.0,2.467811158798283,1,1,8.0,33.0,46.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.583187390542907,0,0,32.0,2.0,29.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15.0,2.572513812154696,0,1,76.0,3.0,37.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15.0,2.828854314002829,1,0,77.0,32.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,3.9454976303317535,1,1,76.0,33.0,83.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.1521739130434785,1,0,8.0,6.0,14.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.472826086956522,1,1,32.0,76.0,45.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.6,3.0434782608695654,0,1,76.0,8.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,2.4456521739130435,1,1,76.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.724950884086444,0,0,1.0,8.0,27.74,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.5730180806675937,1,1,76.0,3.0,37.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
45.0,2.5089605734767026,1,0,24.0,76.0,42.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,2.72837510105093,0,0,8.0,8.0,33.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.6136363636363638,1,1,56.0,8.0,34.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
60.0,2.518450184501845,1,1,8.0,8.0,68.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.6216586703221383,1,1,76.0,7.0,38.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.494061757719715,1,1,8.0,8.0,42.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.602436323366556,1,1,76.0,28.0,47.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,2.4990879241152864,1,1,56.0,8.0,68.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,2.4111195158850225,0,1,76.0,8.0,63.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,2.527932960893855,1,1,76.0,32.0,45.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0
30.0,2.5,1,1,76.0,32.0,44.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.458100558659218,1,1,76.0,8.0,44.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.458100558659218,0,1,76.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,2.486033519553073,0,1,76.0,8.0,44.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,2.5558659217877095,1,1,76.0,32.0,45.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45.0,2.4840209180708888,1,1,8.0,8.0,42.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.492836676217765,1,1,76.0,28.0,43.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,2.465564738292011,1,1,76.0,8.0,44.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,2.556390977443609,1,1,56.0,27.0,34.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.5751879699248117,0,0,41.0,3.0,34.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,2.521525215252152,1,1,76.0,8.0,41.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,2.4451335877862594,1,1,8.0,33.0,51.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.5544388609715245,1,1,76.0,16.0,30.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15.0,2.6724137931034484,0,1,76.0,8.0,23.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0
30.0,2.528735632183908,1,1,76.0,32.0,44.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,2.5,1,1,76.0,32.0,43.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,2.7873563218390807,0,1,76.0,8.0,24.25,0.0,1.0,0.0,1.0,0.0,0.0,1.0
45.0,2.4712643678160924,1,1,76.0,32.0,43.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,2.485632183908046,1,1,76.0,8.0,43.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,2.4712643678160924,1,1,76.0,32.0,43.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45.0,2.4927536231884058,1,1,76.0,8.0,43.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,2.6827830188679243,0,0,32.0,77.0,22.75,0.0,0.0,1.0,1.0,0.0,1.0,0.0
4.3,3.0232558139534884,1,1,8.0,76.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,2.546511627906977,1,1,76.0,33.0,54.75,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,2.6455026455026456,0,0,11.0,8.0,30.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.5014376078205864,1,1,8.0,8.0,43.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.543859649122807,0,1,76.0,8.0,43.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3.49,3.151862464183381,1,1,8.0,8.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,2.63671875,0,1,56.0,28.0,33.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15.0,2.59765625,0,0,69.0,8.0,33.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,2.558126084441874,1,0,8.0,76.0,44.23,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.512424075096632,0,1,8.0,76.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2.4494949494949494,0,0,4.0,4.0,72.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,2.721577726218098,1,0,28.0,41.0,23.46,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,2.6402640264026402,0,1,12.0,76.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,2.4852071005917162,0,1,76.0,8.0,42.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
45.0,2.6331360946745566,1,1,76.0,28.0,44.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,2.6053731343283584,1,0,8.0,76.0,43.64,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.598870056497175,1,1,76.0,8.0,46.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,2.60989010989011,1,1,8.0,32.0,33.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,2.7033271719038816,0,1,54.0,69.0,29.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5.21,2.9750479846449136,1,0,8.0,3.0,15.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0
30.0,2.6482213438735176,1,1,8.0,32.0,33.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.530487804878049,0,1,76.0,8.0,41.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,3.1097560975609757,1,1,76.0,8.0,12.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15.0,3.1097560975609757,1,1,76.0,76.0,12.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.58130081300813,1,1,56.0,32.0,31.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,2.58130081300813,1,1,56.0,8.0,31.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,2.6016260162601625,0,0,77.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.0,2.5,1,1,76.0,7.0,39.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.5126333520494106,0,1,8.0,8.0,44.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,2.6605944391179293,1,1,8.0,33.0,27.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.651515151515152,1,0,32.0,56.0,33.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,2.563249001331558,1,1,76.0,7.0,38.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,2.5161290322580645,1,1,76.0,8.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,2.526595744680851,1,1,76.0,32.0,47.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,2.6770293609671847,1,1,8.0,32.0,31.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,2.4459613196814565,1,1,8.0,8.0,43.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,2.859618717504333,0,0,3.0,8.0,16.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60.0,2.539308176100629,1,1,56.0,8.0,80.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.477596204533474,0,1,8.0,8.0,47.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,2.497044917257683,1,1,8.0,32.0,42.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,2.70979020979021,0,0,51.0,35.0,31.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.512424075096632,0,1,8.0,8.0,45.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15.0,2.6483050847457625,0,0,60.0,49.0,31.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45.0,2.460360852925096,1,1,8.0,32.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,2.6533592989289194,1,1,8.0,8.0,27.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45.0,2.51270468661773,1,1,76.0,8.0,44.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,2.6879162702188393,1,0,76.0,16.0,28.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,2.5727370689655173,1,1,76.0,32.0,47.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,2.4848984074684237,1,1,76.0,8.0,45.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,2.568104426787741,1,1,76.0,32.0,45.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
60.0,2.5,0,1,76.0,8.0,68.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
